benchmark_id,canonical_id,point_label,consensus_record_count,x_mad_px,y_mad_px,radial_mad_px
flm_e1fe2e6e351f7c56,3,dorsal fin origin,3,1.0,1.0,1.4142135623730951
flm_e1fe2e6e351f7c56,4,dorsal fin insertion,3,1.0,1.0,1.4142135623730951
flm_e1fe2e6e351f7c56,5,upper caudal fin insertion,3,0.0,0.0,0.0
flm_e1fe2e6e351f7c56,6,caudal peduncle midpoint,3,2.0,1.0,2.23606797749979
flm_e1fe2e6e351f7c56,7,lower caudal fin insertion,3,1.0,0.0,1.0
flm_e1fe2e6e351f7c56,8,anal fin origin,3,1.0,1.0,1.4142135623730951
flm_e1fe2e6e351f7c56,9,pelvic fin origin,3,1.0,0.0,1.0
flm_e1fe2e6e351f7c56,10,pectoral fin base,3,4.0,2.0,4.47213595499958
flm_e1fe2e6e351f7c56,11,posterior opercular margin,3,0.0,6.0,6.0
flm_e934cb6d7968cae2,1,snout tip,2,0.5,0.5,0.7071067811865476
flm_e934cb6d7968cae2,2,nape dorsal outline,2,0.5,2.5,2.5495097567963922
flm_e934cb6d7968cae2,3,dorsal fin origin,2,4.0,2.0,4.47213595499958
flm_e934cb6d7968cae2,4,dorsal fin insertion,2,5.0,1.0,5.0990195135927845
flm_e934cb6d7968cae2,5,upper caudal fin insertion,2,3.0,2.0,3.605551275463989
flm_e934cb6d7968cae2,6,caudal peduncle midpoint,2,0.5,0.0,0.5
flm_e934cb6d7968cae2,7,lower caudal fin insertion,2,5.5,0.0,5.5
flm_e934cb6d7968cae2,8,anal fin origin,2,103.0,18.0,104.5609869884557
flm_e934cb6d7968cae2,9,pelvic fin origin,2,57.5,2.0,57.53477209479499
flm_e934cb6d7968cae2,10,pectoral fin base,2,0.5,2.0,2.0615528128088303
flm_e934cb6d7968cae2,11,posterior opercular margin,2,1.0,1.5,1.8027756377319946
flm_ea13c7013a3454d3,1,snout tip,2,1.5,0.5,1.5811388300841898
flm_ea13c7013a3454d3,2,nape dorsal outline,2,0.5,11.5,11.510864433221338
flm_ea13c7013a3454d3,3,dorsal fin origin,2,0.5,0.5,0.7071067811865476
flm_ea13c7013a3454d3,4,dorsal fin insertion,2,0.5,3.0,3.0413812651491097
flm_ea13c7013a3454d3,5,upper caudal fin insertion,2,1.5,6.5,6.670832032063167
flm_ea13c7013a3454d3,6,caudal peduncle midpoint,2,1.0,0.5,1.118033988749895
flm_ea13c7013a3454d3,7,lower caudal fin insertion,2,2.5,1.5,2.9154759474226504
flm_ea13c7013a3454d3,8,anal fin origin,2,1.5,1.5,2.1213203435596424
flm_ea13c7013a3454d3,9,pelvic fin origin,2,0.0,9.0,9.0
flm_ea13c7013a3454d3,10,pectoral fin base,2,2.0,0.5,2.0615528128088303
flm_ea13c7013a3454d3,11,posterior opercular margin,2,6.0,1.0,6.082762530298219
flm_ea575d50be28e513,1,snout tip,2,0.0,2.0,2.0
flm_ea575d50be28e513,2,nape dorsal outline,2,9.0,1.0,9.055385138137417
flm_ea575d50be28e513,3,dorsal fin origin,2,1.5,1.0,1.8027756377319946
flm_ea575d50be28e513,4,dorsal fin insertion,2,0.5,0.0,0.5
flm_ea575d50be28e513,5,upper caudal fin insertion,2,1.5,1.0,1.8027756377319946
flm_ea575d50be28e513,6,caudal peduncle midpoint,2,1.5,0.0,1.5
flm_ea575d50be28e513,7,lower caudal fin insertion,2,2.5,1.5,2.9154759474226504
flm_ea575d50be28e513,8,anal fin origin,2,2.0,0.0,2.0
flm_ea575d50be28e513,9,pelvic fin origin,2,2.0,2.0,2.8284271247461903
flm_ea575d50be28e513,10,pectoral fin base,2,1.5,3.5,3.8078865529319543
flm_ea575d50be28e513,11,posterior opercular margin,2,1.0,8.0,8.06225774829855
flm_eb0db12e106c89a6,1,snout tip,2,0.5,2.0,2.0615528128088303
flm_eb0db12e106c89a6,2,nape dorsal outline,2,2.0,0.5,2.0615528128088303
flm_eb0db12e106c89a6,3,dorsal fin origin,2,3.0,0.0,3.0
flm_eb0db12e106c89a6,4,dorsal fin insertion,2,2.5,1.5,2.9154759474226504
flm_eb0db12e106c89a6,5,upper caudal fin insertion,2,6.5,2.0,6.800735254367722
flm_eb0db12e106c89a6,6,caudal peduncle midpoint,2,1.0,0.5,1.118033988749895
flm_eb0db12e106c89a6,7,lower caudal fin insertion,2,7.0,2.0,7.280109889280518
flm_eb0db12e106c89a6,8,anal fin origin,2,1.0,0.5,1.118033988749895
flm_eb0db12e106c89a6,9,pelvic fin origin,2,2.0,0.5,2.0615528128088303
flm_eb0db12e106c89a6,10,pectoral fin base,2,1.5,0.0,1.5
flm_eb0db12e106c89a6,11,posterior opercular margin,2,0.5,0.5,0.7071067811865476
flm_ee03ccd055719486,1,snout tip,2,0.0,2.0,2.0
flm_ee03ccd055719486,2,nape dorsal outline,2,4.0,1.0,4.123105625617661
flm_ee03ccd055719486,3,dorsal fin origin,2,5.5,0.5,5.522680508593631
flm_ee03ccd055719486,4,dorsal fin insertion,2,0.5,0.5,0.7071067811865476
flm_ee03ccd055719486,5,upper caudal fin insertion,2,6.0,1.0,6.082762530298219
flm_ee03ccd055719486,6,caudal peduncle midpoint,2,0.0,1.5,1.5
flm_ee03ccd055719486,7,lower caudal fin insertion,2,4.5,2.0,4.924428900898052
flm_ee03ccd055719486,8,anal fin origin,2,0.5,0.5,0.7071067811865476
flm_ee03ccd055719486,9,pelvic fin origin,2,11.0,2.0,11.180339887498949
flm_ee03ccd055719486,10,pectoral fin base,2,0.5,1.0,1.118033988749895
flm_ee03ccd055719486,11,posterior opercular margin,2,2.0,1.5,2.5
flm_ee0a1603a98c4036,1,snout tip,2,0.0,0.5,0.5
flm_ee0a1603a98c4036,2,nape dorsal outline,2,2.5,0.5,2.5495097567963922
flm_ee0a1603a98c4036,3,dorsal fin origin,2,0.5,0.5,0.7071067811865476
flm_ee0a1603a98c4036,4,dorsal fin insertion,2,10.5,0.0,10.5
flm_ee0a1603a98c4036,5,upper caudal fin insertion,2,5.5,0.5,5.522680508593631
flm_ee0a1603a98c4036,6,caudal peduncle midpoint,2,1.0,1.5,1.8027756377319946
flm_ee0a1603a98c4036,7,lower caudal fin insertion,2,2.0,1.0,2.23606797749979
flm_ee0a1603a98c4036,8,anal fin origin,2,7.5,1.0,7.566372975210778
flm_ee0a1603a98c4036,9,pelvic fin origin,2,2.5,0.5,2.5495097567963922
flm_ee0a1603a98c4036,10,pectoral fin base,2,4.0,1.5,4.272001872658765
flm_ee0a1603a98c4036,11,posterior opercular margin,2,0.5,1.5,1.5811388300841898
flm_ef0e4abefb3a827d,1,snout tip,2,1.0,0.5,1.118033988749895
flm_ef0e4abefb3a827d,2,nape dorsal outline,2,0.5,1.5,1.5811388300841898
flm_ef0e4abefb3a827d,3,dorsal fin origin,2,1.5,0.5,1.5811388300841898
flm_ef0e4abefb3a827d,4,dorsal fin insertion,2,5.5,0.5,5.522680508593631
flm_ef0e4abefb3a827d,5,upper caudal fin insertion,2,0.0,0.0,0.0
flm_ef0e4abefb3a827d,6,caudal peduncle midpoint,2,0.0,0.0,0.0
flm_ef0e4abefb3a827d,7,lower caudal fin insertion,2,1.5,0.5,1.5811388300841898
flm_ef0e4abefb3a827d,8,anal fin origin,2,0.5,0.5,0.7071067811865476
flm_ef0e4abefb3a827d,9,pelvic fin origin,2,2.5,0.5,2.5495097567963922
flm_ef0e4abefb3a827d,10,pectoral fin base,2,3.5,1.5,3.8078865529319543
flm_ef0e4abefb3a827d,11,posterior opercular margin,2,0.5,0.0,0.5
flm_f026c24498cb96aa,1,snout tip,2,1.0,1.0,1.4142135623730951
flm_f026c24498cb96aa,2,nape dorsal outline,2,1.5,1.0,1.8027756377319946
flm_f026c24498cb96aa,3,dorsal fin origin,2,0.0,0.5,0.5
flm_f026c24498cb96aa,4,dorsal fin insertion,2,0.0,0.0,0.0
flm_f026c24498cb96aa,5,upper caudal fin insertion,2,1.5,0.5,1.5811388300841898
flm_f026c24498cb96aa,6,caudal peduncle midpoint,2,1.0,0.0,1.0
flm_f026c24498cb96aa,7,lower caudal fin insertion,2,0.5,1.0,1.118033988749895
flm_f026c24498cb96aa,8,anal fin origin,2,0.0,1.0,1.0
flm_f026c24498cb96aa,9,pelvic fin origin,2,16.5,2.0,16.62077013859466
flm_f026c24498cb96aa,10,pectoral fin base,2,7.5,3.0,8.077747210701755
flm_f026c24498cb96aa,11,posterior opercular margin,2,1.0,3.0,3.1622776601683795
flm_f03eed699fb073bb,1,snout tip,2,0.0,0.5,0.5
flm_f03eed699fb073bb,2,nape dorsal outline,2,0.5,3.5,3.5355339059327378
flm_f03eed699fb073bb,3,dorsal fin origin,2,2.0,0.5,2.0615528128088303
flm_f03eed699fb073bb,4,dorsal fin insertion,2,1.0,2.0,2.23606797749979
flm_f03eed699fb073bb,5,upper caudal fin insertion,2,0.5,3.0,3.0413812651491097
flm_f03eed699fb073bb,6,caudal peduncle midpoint,2,1.0,1.0,1.4142135623730951
flm_f03eed699fb073bb,7,lower caudal fin insertion,2,0.5,1.5,1.5811388300841898
flm_f03eed699fb073bb,8,anal fin origin,2,0.5,2.5,2.5495097567963922
flm_f03eed699fb073bb,9,pelvic fin origin,2,0.5,5.0,5.024937810560445
flm_f03eed699fb073bb,10,pectoral fin base,2,1.0,2.5,2.692582403567252
flm_f03eed699fb073bb,11,posterior opercular margin,2,1.5,0.5,1.5811388300841898
flm_f1346307be734096,1,snout tip,2,1.0,1.5,1.8027756377319946
flm_f1346307be734096,2,nape dorsal outline,2,2.0,0.0,2.0
flm_f1346307be734096,3,dorsal fin origin,2,6.5,1.0,6.576473218982953
flm_f1346307be734096,4,dorsal fin insertion,2,1.5,0.5,1.5811388300841898
flm_f1346307be734096,5,upper caudal fin insertion,2,4.0,0.5,4.031128874149275
flm_f1346307be734096,6,caudal peduncle midpoint,2,0.5,1.0,1.118033988749895
flm_f1346307be734096,7,lower caudal fin insertion,2,2.5,0.5,2.5495097567963922
flm_f1346307be734096,8,anal fin origin,2,7.5,0.5,7.516648189186454
flm_f1346307be734096,9,pelvic fin origin,2,2.0,0.5,2.0615528128088303
flm_f1346307be734096,10,pectoral fin base,2,0.0,0.0,0.0
flm_f1346307be734096,11,posterior opercular margin,2,0.5,1.0,1.118033988749895
flm_f1d51f4bae4bc9a9,1,snout tip,2,0.5,1.0,1.118033988749895
flm_f1d51f4bae4bc9a9,2,nape dorsal outline,2,1.0,2.0,2.23606797749979
flm_f1d51f4bae4bc9a9,3,dorsal fin origin,2,2.5,1.5,2.9154759474226504
flm_f1d51f4bae4bc9a9,4,dorsal fin insertion,2,1.0,0.0,1.0
flm_f1d51f4bae4bc9a9,5,upper caudal fin insertion,2,0.0,1.5,1.5
flm_f1d51f4bae4bc9a9,6,caudal peduncle midpoint,2,0.0,0.5,0.5
flm_f1d51f4bae4bc9a9,7,lower caudal fin insertion,2,2.0,0.5,2.0615528128088303
flm_f1d51f4bae4bc9a9,8,anal fin origin,2,0.5,0.5,0.7071067811865476
flm_f1d51f4bae4bc9a9,9,pelvic fin origin,2,1.0,1.0,1.4142135623730951
flm_f1d51f4bae4bc9a9,10,pectoral fin base,2,1.0,1.5,1.8027756377319946
flm_f1d51f4bae4bc9a9,11,posterior opercular margin,2,0.5,2.5,2.5495097567963922
flm_f4b9fd61e1f208f0,1,snout tip,2,1.0,0.5,1.118033988749895
flm_f4b9fd61e1f208f0,2,nape dorsal outline,2,0.5,3.0,3.0413812651491097
flm_f4b9fd61e1f208f0,3,dorsal fin origin,2,1.5,2.0,2.5
flm_f4b9fd61e1f208f0,4,dorsal fin insertion,2,1.5,0.5,1.5811388300841898
flm_f4b9fd61e1f208f0,5,upper caudal fin insertion,2,1.0,1.0,1.4142135623730951
flm_f4b9fd61e1f208f0,6,caudal peduncle midpoint,2,1.0,1.5,1.8027756377319946
flm_f4b9fd61e1f208f0,7,lower caudal fin insertion,2,1.5,1.0,1.8027756377319946
flm_f4b9fd61e1f208f0,8,anal fin origin,2,2.0,0.5,2.0615528128088303
flm_f4b9fd61e1f208f0,9,pelvic fin origin,2,1.0,1.0,1.4142135623730951
flm_f4b9fd61e1f208f0,10,pectoral fin base,2,0.5,3.0,3.0413812651491097
flm_f4b9fd61e1f208f0,11,posterior opercular margin,2,5.5,0.5,5.522680508593631
flm_f67cd1d017e7cf24,1,snout tip,2,0.5,1.0,1.118033988749895
flm_f67cd1d017e7cf24,2,nape dorsal outline,2,0.5,1.0,1.118033988749895
flm_f67cd1d017e7cf24,3,dorsal fin origin,2,0.5,1.0,1.118033988749895
flm_f67cd1d017e7cf24,4,dorsal fin insertion,2,1.0,1.5,1.8027756377319946
flm_f67cd1d017e7cf24,5,upper caudal fin insertion,2,0.5,3.5,3.5355339059327378
flm_f67cd1d017e7cf24,6,caudal peduncle midpoint,2,0.5,0.5,0.7071067811865476
flm_f67cd1d017e7cf24,7,lower caudal fin insertion,2,1.5,0.5,1.5811388300841898
flm_f67cd1d017e7cf24,8,anal fin origin,2,1.0,0.5,1.118033988749895
flm_f67cd1d017e7cf24,9,pelvic fin origin,2,1.5,2.5,2.9154759474226504
flm_f67cd1d017e7cf24,10,pectoral fin base,2,1.5,1.0,1.8027756377319946
flm_f67cd1d017e7cf24,11,posterior opercular margin,2,5.5,1.0,5.5901699437494745
flm_f844e757ac43c22f,1,snout tip,2,0.5,1.0,1.118033988749895
flm_f844e757ac43c22f,2,nape dorsal outline,2,1.5,1.5,2.1213203435596424
flm_f844e757ac43c22f,3,dorsal fin origin,2,1.5,4.0,4.272001872658765
flm_f844e757ac43c22f,4,dorsal fin insertion,2,1.0,5.5,5.5901699437494745
flm_f844e757ac43c22f,5,upper caudal fin insertion,2,0.0,5.0,5.0
flm_f844e757ac43c22f,6,caudal peduncle midpoint,2,1.0,0.5,1.118033988749895
flm_f844e757ac43c22f,7,lower caudal fin insertion,2,2.0,3.0,3.605551275463989
flm_f844e757ac43c22f,8,anal fin origin,2,1.0,7.5,7.566372975210778
flm_f844e757ac43c22f,9,pelvic fin origin,2,1.5,2.0,2.5
flm_f844e757ac43c22f,10,pectoral fin base,2,1.5,2.5,2.9154759474226504
flm_f844e757ac43c22f,11,posterior opercular margin,2,2.5,0.5,2.5495097567963922
flm_f8bd3fc803a73416,1,snout tip,2,0.5,1.5,1.5811388300841898
flm_f8bd3fc803a73416,2,nape dorsal outline,2,0.5,0.5,0.7071067811865476
flm_f8bd3fc803a73416,3,dorsal fin origin,2,0.0,1.5,1.5
flm_f8bd3fc803a73416,4,dorsal fin insertion,2,0.5,0.0,0.5
flm_f8bd3fc803a73416,5,upper caudal fin insertion,2,1.5,2.0,2.5
flm_f8bd3fc803a73416,6,caudal peduncle midpoint,2,1.0,0.5,1.118033988749895
flm_f8bd3fc803a73416,7,lower caudal fin insertion,2,0.5,0.5,0.7071067811865476
flm_f8bd3fc803a73416,8,anal fin origin,2,0.5,1.5,1.5811388300841898
flm_f8bd3fc803a73416,9,pelvic fin origin,2,0.5,1.0,1.118033988749895
flm_f8bd3fc803a73416,10,pectoral fin base,2,0.5,1.5,1.5811388300841898
flm_f8bd3fc803a73416,11,posterior opercular margin,2,1.0,0.5,1.118033988749895
flm_fc05c2838cc7a5fd,1,snout tip,2,0.5,1.0,1.118033988749895
flm_fc05c2838cc7a5fd,2,nape dorsal outline,2,5.5,2.5,6.041522986797286
flm_fc05c2838cc7a5fd,3,dorsal fin origin,2,0.0,0.0,0.0
flm_fc05c2838cc7a5fd,4,dorsal fin insertion,2,2.0,0.0,2.0
flm_fc05c2838cc7a5fd,5,upper caudal fin insertion,2,7.5,0.0,7.5
flm_fc05c2838cc7a5fd,6,caudal peduncle midpoint,2,2.5,0.0,2.5
flm_fc05c2838cc7a5fd,7,lower caudal fin insertion,2,4.5,0.5,4.527692569068709
flm_fc05c2838cc7a5fd,8,anal fin origin,2,2.5,0.5,2.5495097567963922
flm_fc05c2838cc7a5fd,9,pelvic fin origin,2,1.0,0.5,1.118033988749895
flm_fc05c2838cc7a5fd,10,pectoral fin base,2,0.0,0.5,0.5
flm_fc05c2838cc7a5fd,11,posterior opercular margin,2,0.5,0.5,0.7071067811865476
